eyeball_center,iris_ellipse,mask,png_path,dicenew,check
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((372.9100180729615, 207.63322368852107), (168.64766172290666, 160.6273109102986), 46.59405428849561)",17360,./openEDS/S_72/31.png,0.99463946,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((297.05667822621336, 185.89192994398545), (168.64766172290666, 149.2191392598703), -39.752338495890434)",16662,./openEDS/S_72/82.png,0.98674822,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((381.01686454615316, 209.3236525022757), (168.64766172290666, 158.5830149296914), 54.456607453725745)",16903,./openEDS/S_72/35.png,0.99338613,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((293.8931356257887, 262.389661696886), (168.64766172290666, 157.3434753610663), 62.62350160656492)",15672,./openEDS/S_72/109.png,0.9820367,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((298.69810157830517, 185.91817623372594), (168.64766172290666, 149.85631467874958), -38.68743880774025)",16795,./openEDS/S_72/77.png,0.98479574,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((330.977882123457, 170.65121416141895), (168.64766172290666, 149.10613397147267), -8.086263933781021)",15946,./openEDS/S_72/69.png,0.9828816,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((314.4642283963658, 176.78257917385469), (168.64766172290666, 150.00296374436326), -23.02867322258066)",16282,./openEDS/S_72/71.png,0.98205378,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((333.6988276409036, 205.47056948691306), (168.64766172290666, 164.1625188034234), -11.863016750968761)",18007,./openEDS/S_72/19.png,0.98504344,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((335.07747789361844, 207.42673729558797), (168.64766172290666, 164.7355293240465), -10.127766632955714)",17656,./openEDS/S_72/14.png,0.98471958,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((293.5325290039872, 262.48555106204856), (168.64766172290666, 157.18050106159262), 62.71081479751492)",15493,./openEDS/S_72/107.png,0.9841736,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((293.60624525420263, 263.3477843722434), (168.64766172290666, 157.0291529260529), 61.85028407730179)",16140,./openEDS/S_72/101.png,0.98250647,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((325.4779292379323, 274.55328689485003), (168.64766172290666, 162.41135744761112), 22.563912453094044)",14816,./openEDS/S_72/122.png,0.98714965,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((298.35193929430847, 185.50128383706377), (168.64766172290666, 149.53168786521854), -38.69559574328569)",16850,./openEDS/S_72/81.png,0.98796183,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((326.1801689867732, 274.6690034866597), (168.64766172290666, 162.4617983916586), 21.550955564818555)",14376,./openEDS/S_72/127.png,0.98960976,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((350.1738657563252, 174.24058262473372), (168.64766172290666, 151.20259742021892), 8.53122107258011)",16505,./openEDS/S_72/58.png,0.98661855,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((345.732332314795, 268.26927458061914), (168.64766172290666, 164.931119059296), -9.733265932525189)",13640,./openEDS/S_72/131.png,0.98584647,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((301.07629311404287, 262.6473508537952), (168.64766172290666, 159.8928015234228), 58.262353311445594)",15322,./openEDS/S_72/113.png,0.98150399,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((293.4976809527148, 261.2102727148416), (168.64766172290666, 157.42206036134195), 63.967737214154695)",15557,./openEDS/S_72/108.png,0.98330844,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((367.08209127873386, 180.37472037583768), (168.64766172290666, 151.80463434257672), 24.619226112323258)",16991,./openEDS/S_72/53.png,0.97720881,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((335.02238885324425, 205.60175674361662), (168.64766172290666, 164.26413497297833), -9.665904683302438)",18681,./openEDS/S_72/7.png,0.98481147,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((362.43549795543896, 252.3815895232988), (168.64766172290666, 165.94397771170796), -57.05285352720255)",13651,./openEDS/S_72/137.png,0.98054475,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((298.33632027106086, 186.4195223482262), (168.64766172290666, 149.95305852966263), -39.198174572407524)",16692,./openEDS/S_72/76.png,0.98233321,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((294.1858469221884, 193.0977275803253), (168.64766172290666, 151.1898641001659), -45.79748276820953)",16964,./openEDS/S_72/84.png,0.98825123,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((366.3385828915609, 180.30796810392047), (168.64766172290666, 151.94130147896294), 23.983029922435932)",17075,./openEDS/S_72/56.png,0.97339071,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((333.80222926384084, 210.02500851171806), (168.64766172290666, 165.29140194660644), -13.513517970564147)",18011,./openEDS/S_72/23.png,0.98299693,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((359.19678841173555, 191.49726043961172), (168.64766172290666, 158.3340891374639), 21.72995064210903)",19224,./openEDS/S_72/0.png,0.98089239,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((372.0354185372504, 188.97699882412093), (168.64766172290666, 154.56388578745452), 32.574467826909626)",17307,./openEDS/S_72/45.png,0.98419996,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((326.58875715217846, 274.2888033390401), (168.64766172290666, 162.62246569589524), 21.195003966714452)",14880,./openEDS/S_72/124.png,0.98622867,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((362.386940568935, 254.14086587015845), (168.64766172290666, 165.73968818971525), -53.86292026733468)",13507,./openEDS/S_72/135.png,0.9783836,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((366.5803733324419, 179.21829094501095), (168.64766172290666, 151.32620490949503), 23.78574290605003)",16939,./openEDS/S_72/47.png,0.9752105,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((326.4890720180616, 274.35377339778074), (168.64766172290666, 162.59175597963167), 21.297597366442442)",14588,./openEDS/S_72/120.png,0.98542493,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((325.59196982474566, 274.6192008257268), (168.64766172290666, 162.40575894236886), 22.37383143805539)",14850,./openEDS/S_72/121.png,0.98520213,1
"(340.5771443319821, 238.2152587973485, 84.32383086145333)","((332.32509108619473, 203.96096607705363), (168.64766172290666, 163.66662213542105), -13.544787969630894)",10966,./openEDS/S_72/12.png,0.98107637,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((299.5653095787789, 227.02489832692362), (193.83237632659117, 185.1148369637235), -14.957915498003292)",22263,./openEDS/S_73/9.png,0.99480659,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((286.31578038591886, 268.7366621270058), (193.83237632659117, 191.33396457325685), -76.26791175879873)",18305,./openEDS/S_73/116.png,0.99253344,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((344.11005494883864, 197.3706469509202), (193.83237632659117, 167.8472031741569), 22.181505183585465)",6848,./openEDS/S_73/42.png,0.93988471,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((309.10311870611974, 181.53543403205623), (193.83237632659117, 160.87408021300462), -2.0256382857157975)",21996,./openEDS/S_73/57.png,0.9921432,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((298.5373351438203, 225.90286184673582), (193.83237632659117, 184.6220723585252), -15.746316150892476)",23592,./openEDS/S_73/2.png,0.99038972,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((262.65729288030616, 265.27246030561275), (193.83237632659117, 184.77290480650325), -78.81152081564048)",19795,./openEDS/S_73/109.png,0.98479204,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((295.9450953605211, 178.6579031857237), (193.83237632659117, 157.4940789958476), -9.68860137647011)",21661,./openEDS/S_73/59.png,0.98900081,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((324.1958278800437, 222.0535339545403), (193.83237632659117, 183.39028880077768), 12.52031831792139)",20448,./openEDS/S_73/28.png,0.98895807,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((338.32215712290747, 228.62428363350756), (193.83237632659117, 183.83203979631892), 29.131485293125607)",20583,./openEDS/S_73/29.png,0.98729309,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((279.7865881159543, 267.86120767900667), (193.83237632659117, 189.95145265522507), -77.46710796060084)",18571,./openEDS/S_73/115.png,0.98895327,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((298.54000500821047, 227.437086464537), (193.83237632659117, 185.15832547732364), -16.2237877777219)",20335,./openEDS/S_73/15.png,0.99293381,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((355.05830397081047, 227.64738581340438), (193.83237632659117, 179.282038162923), 41.93751174582848)",20608,./openEDS/S_73/39.png,0.98461163,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((339.2721743245633, 191.86741326638244), (193.83237632659117, 165.4361403478298), 17.882175200238148)",21530,./openEDS/S_73/54.png,0.98185353,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((260.5852177016691, 197.1480398621049), (193.83237632659117, 160.88693952308577), -33.61388707492982)",22438,./openEDS/S_73/75.png,0.98177077,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((246.00993435773628, 232.7298033935559), (193.83237632659117, 171.16260155078012), -57.45044150640339)",22077,./openEDS/S_73/89.png,0.96456711,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((312.0315325953071, 225.18430868243675), (193.83237632659117, 185.05901613566044), -0.43759647019157893)",20520,./openEDS/S_73/27.png,0.99235126,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((301.72647023035165, 276.29366932897284), (193.83237632659117, 193.43440407806926), 83.70029599323006)",17828,./openEDS/S_73/123.png,0.9927812,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((360.60634738475466, 230.65514455208276), (193.83237632659117, 178.43410738194314), 47.30826101191688)",20104,./openEDS/S_73/31.png,0.98384993,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((258.98850698314084, 198.67112610466626), (193.83237632659117, 161.16482746694402), -34.94893979835939)",22466,./openEDS/S_73/83.png,0.96858568,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((355.8593004410175, 228.57399982143096), (193.83237632659117, 179.34951115400438), 43.03108586338958)",20712,./openEDS/S_73/35.png,0.9860533,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((262.4909318055996, 262.8145857785782), (193.83237632659117, 184.51655006339456), -76.1595866164436)",19736,./openEDS/S_73/108.png,0.98482293,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((260.27097929715535, 198.7398618317501), (193.83237632659117, 161.7671825215463), -34.32202812179915)",22432,./openEDS/S_73/78.png,0.97827063,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((299.6289926167909, 227.09571137539757), (193.83237632659117, 185.14522258639474), -14.908048966913743)",21989,./openEDS/S_73/7.png,0.99544269,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((281.8959626443788, 186.63786253612966), (193.83237632659117, 160.90968530274057), -19.030192279070885)",22661,./openEDS/S_73/72.png,0.98789776,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((298.06026453113236, 226.39582217725723), (193.83237632659117, 184.74772197737627), -16.41525148839848)",20732,./openEDS/S_73/19.png,0.99474404,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((298.32970007882267, 219.7244946886497), (193.83237632659117, 182.2522669834467), -14.26559695537394)",10404,./openEDS/S_73/14.png,0.98498982,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((262.38022404097967, 261.6226561626176), (193.83237632659117, 184.36543990009906), -74.90914555431605)",19637,./openEDS/S_73/106.png,0.98490915,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((253.32853861928726, 250.45221408044264), (193.83237632659117, 179.17992079670262), -67.34441092455081)",18794,./openEDS/S_73/101.png,0.97897641,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((302.4382746409584, 275.3446254312658), (193.83237632659117, 193.48969538168487), 88.67511115971294)",17854,./openEDS/S_73/122.png,0.9924253,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((258.91917393138846, 199.0845573633367), (193.83237632659117, 161.39475423466942), -35.12993342638885)",22481,./openEDS/S_73/82.png,0.98067557,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((302.79700028236533, 272.9702839739802), (193.83237632659117, 193.49825925384044), -77.43264809181508)",18033,./openEDS/S_73/127.png,0.99078303,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((302.7855955097976, 180.0891256519128), (193.83237632659117, 159.3982168880912), -5.785087911873411)",21947,./openEDS/S_73/58.png,0.98971146,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((327.1466492029785, 262.62177669831107), (193.83237632659117, 192.54472914037632), 49.70676142207104)",18356,./openEDS/S_73/131.png,0.96067201,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((262.4484593596564, 264.83624166469815), (193.83237632659117, 184.6660716995533), -78.37637592698795)",17383,./openEDS/S_73/113.png,0.98693607,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((262.32885805121634, 261.6089528078628), (193.83237632659117, 184.3455054721428), -74.90930281046235)",19685,./openEDS/S_73/107.png,0.98413593,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((245.7932497177457, 234.07799690785296), (193.83237632659117, 171.48807373846682), -58.36802349017816)",22512,./openEDS/S_73/98.png,0.96645906,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((298.2367082949531, 179.54919785264252), (193.83237632659117, 158.51250151055444), -8.437781327609375)",22208,./openEDS/S_73/70.png,0.98729476,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((341.63383852867247, 255.52127086330972), (193.83237632659117, 189.52750209465412), 56.158134171343555)",17790,./openEDS/S_73/137.png,0.94196924,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((259.39420594243626, 198.61611084676062), (193.83237632659117, 161.308590274942), -34.72483292060061)",22266,./openEDS/S_73/77.png,0.98208015,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((338.48300672842765, 191.11840672895053), (193.83237632659117, 165.09933252135048), 17.243046959979544)",22259,./openEDS/S_73/47.png,0.98818721,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((318.48575376008415, 184.60378660872263), (193.83237632659117, 163.09210412549427), 3.8385689177897206)",21924,./openEDS/S_73/56.png,0.99050259,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((297.95090661089785, 225.9740703538655), (193.83237632659117, 184.58735131312358), -16.399272758706573)",20695,./openEDS/S_73/23.png,0.99425025,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((297.7256363252095, 225.11402689256622), (193.83237632659117, 184.25539063736107), -16.369906374255585)",23304,./openEDS/S_73/0.png,0.99350329,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((340.3024880760816, 196.11716997422124), (193.83237632659117, 167.96794671499953), 19.445451893752267)",21157,./openEDS/S_73/43.png,0.99052211,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((301.71750996614446, 275.3225033966239), (193.83237632659117, 193.43839052612603), 88.88282639975374)",17931,./openEDS/S_73/124.png,0.99306542,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((340.80060131836825, 256.56284974745074), (193.83237632659117, 189.83584825207268), 56.83579758674633)",18043,./openEDS/S_73/135.png,0.94142025,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((338.4268887031102, 191.32627162407653), (193.83237632659117, 165.25189376156564), 17.24828499083031)",22162,./openEDS/S_73/46.png,0.9864661,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((302.2664786211411, 274.36699923171636), (193.83237632659117, 193.4760459297687), -85.78971793363189)",17812,./openEDS/S_73/120.png,0.99254693,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((302.78648846170796, 275.57582124782243), (193.83237632659117, 193.51265894699162), 87.25298242407308)",17904,./openEDS/S_73/121.png,0.99110702,1
"(312.41287749013884, 275.11393486326415, 96.91618816329559)","((298.72636643741436, 226.91516117666777), (193.83237632659117, 184.9965773183272), -15.85241163619545)",20459,./openEDS/S_73/12.png,0.99415774,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((303.34451758415196, 252.6262496098464), (180.84952024254483, 174.54653152294478), 51.56560054582061)",17798,./openEDS/S_74/30.png,0.98518477,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((216.99053278773235, 274.7812405090608), (180.84952024254483, 169.61181533601012), -86.49346487009493)",15025,./openEDS/S_74/95.png,0.9864515,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((270.1294193922964, 307.904388346585), (180.84952024254483, 177.54135857990946), 2.1296161995407634)",12028,./openEDS/S_74/122.png,0.99338132,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((234.88160712033516, 303.5199434704359), (180.84952024254483, 173.44454196540556), 55.04452721815182)",13180,./openEDS/S_74/115.png,0.99063642,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((303.3128570273425, 296.33708680889936), (180.84952024254483, 175.7600189255643), -60.38592606862657)",13361,./openEDS/S_74/137.png,0.97090964,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((234.87516390744454, 250.38042710669592), (180.84952024254483, 172.97020809486094), -52.67586273901416)",16608,./openEDS/S_74/74.png,0.97351151,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((229.18104960961094, 250.03723945379483), (180.84952024254483, 171.16598717725813), -56.28122307038097)",16972,./openEDS/S_74/82.png,0.97977066,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((265.4987873557201, 236.9043670792925), (180.84952024254483, 174.3538872878875), -7.929509727233595)",16282,./openEDS/S_74/66.png,0.98586562,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((305.45744109222744, 230.9735814848538), (180.84952024254483, 167.87895037313402), 35.98144861252602)",18867,./openEDS/S_74/44.png,0.97693143,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((234.2431340367373, 305.57812299818943), (180.84952024254483, 172.84510567221471), 53.40167274091398)",13219,./openEDS/S_74/114.png,0.98883548,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((233.4412519566404, 305.71950221558353), (180.84952024254483, 172.5835506777433), 53.84793241547071)",13399,./openEDS/S_74/109.png,0.98692422,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((265.1440769661532, 249.03416962433346), (180.84952024254483, 177.56744714766137), -11.83807424629491)",17870,./openEDS/S_74/18.png,0.99371629,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((229.5120832123791, 251.39380463881156), (180.84952024254483, 171.56298415697492), -57.37369309861903)",17370,./openEDS/S_74/84.png,0.97996945,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((314.78588039261507, 250.923075011794), (180.84952024254483, 170.85891640542675), 58.0281760142863)",17305,./openEDS/S_74/39.png,0.98697078,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((314.9690659116975, 250.89618116500404), (180.84952024254483, 170.79081075498436), 58.110699045944955)",17424,./openEDS/S_74/34.png,0.98939359,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((272.97491253283715, 307.88095591312896), (180.84952024254483, 177.5398767117272), -3.339384349269)",11277,./openEDS/S_74/131.png,0.99290969,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((264.0209211818206, 258.1291087055369), (180.84952024254483, 179.17880295023434), -19.862737341748634)",18690,./openEDS/S_74/7.png,0.99120172,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((216.5413992205099, 268.8150153332747), (180.84952024254483, 169.12297470055833), -80.36011750151586)",15776,./openEDS/S_74/89.png,0.98300102,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((277.06877179633534, 241.83519815060822), (180.84952024254483, 175.80438050581992), 9.13343633733158)",15853,./openEDS/S_74/59.png,0.98959473,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((264.13534909948584, 258.17448850157353), (180.84952024254483, 179.19163675938293), -19.613059350229207)",18819,./openEDS/S_74/6.png,0.9914715,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((306.00399136433543, 254.4313758609399), (180.84952024254483, 174.20580934080624), 55.74738878955346)",16410,./openEDS/S_74/53.png,0.99346365,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((215.57638250054936, 280.2824031399944), (180.84952024254483, 169.0246898383354), 87.76014259918071)",15127,./openEDS/S_74/91.png,0.97880283,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((233.66059706035537, 306.1389148640958), (180.84952024254483, 172.55725562107645), 53.27589831973758)",13247,./openEDS/S_74/108.png,0.98690843,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((283.6247737622913, 252.78508423888508), (180.84952024254483, 177.8964211135242), 26.068939189889957)",18047,./openEDS/S_74/28.png,0.97940567,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((268.08079134960997, 306.1852037906981), (180.84952024254483, 177.88186330499187), 6.414250919521573)",12048,./openEDS/S_74/126.png,0.99229367,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((264.75647058540784, 256.43092052144846), (180.84952024254483, 178.9529816606253), -16.647643378375875)",17969,./openEDS/S_74/14.png,0.99338152,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((306.3107381454824, 287.5191881622127), (180.84952024254483, 175.92104631183858), -74.97560110365815)",13186,./openEDS/S_74/145.png,0.98451495,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((315.40203510021826, 249.84531035933878), (180.84952024254483, 170.4143129657171), 57.385595951833054)",17379,./openEDS/S_74/37.png,0.99042716,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((265.43830886347183, 234.588169279303), (180.84952024254483, 173.59929622251255), -7.590667837238006)",16037,./openEDS/S_74/69.png,0.98222719,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((233.0853296926303, 305.63542803103564), (180.84952024254483, 172.49701806332448), 54.18631238709435)",13164,./openEDS/S_74/106.png,0.98850053,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((223.91965980921802, 283.54745422865756), (180.84952024254483, 172.2839313154969), 83.43913381709555)",14952,./openEDS/S_74/101.png,0.9858023,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((271.1265214355879, 310.4109041624504), (180.84952024254483, 176.96044712118191), 0.1968705389086414)",12514,./openEDS/S_74/121.png,0.99315777,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((227.785498346943, 250.94849584212034), (180.84952024254483, 170.89700195904373), -57.995255192929086)",16249,./openEDS/S_74/77.png,0.96842685,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((229.231416098272, 250.14131387847473), (180.84952024254483, 171.2051861487549), -56.347765676629244)",16733,./openEDS/S_74/81.png,0.97831728,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((233.5541848514779, 305.1220254821447), (180.84952024254483, 172.74249145645345), 54.36175511497217)",13115,./openEDS/S_74/112.png,0.98777748,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((233.49242569799944, 306.91819972973826), (180.84952024254483, 172.33702746021197), 52.64356268077095)",13142,./openEDS/S_74/107.png,0.98760659,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((229.25072167758776, 252.1273658456521), (180.84952024254483, 171.62814442025947), -58.25419277925825)",16474,./openEDS/S_74/75.png,0.96950154,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((264.7559672384575, 255.02158819212076), (180.84952024254483, 178.7178094967902), -15.68391485035886)",17874,./openEDS/S_74/22.png,0.99365327,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((294.37433735819695, 252.42073071487152), (180.84952024254483, 176.38934408095395), 42.012670506102)",18015,./openEDS/S_74/29.png,0.98506387,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((288.05449675678534, 242.71796608490953), (180.84952024254483, 175.0993432731983), 25.41824515438311)",15825,./openEDS/S_74/57.png,0.99013894,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((266.1402016866639, 235.14471287932938), (180.84952024254483, 173.81336198635094), -6.766569241513414)",16183,./openEDS/S_74/68.png,0.98529457,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((302.86998010883866, 253.57053647128134), (180.84952024254483, 174.84218776974797), 52.20208592455476)",15730,./openEDS/S_74/56.png,0.98920073,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((261.90124351009916, 240.17046561896254), (180.84952024254483, 175.1330577479328), -13.826467110519209)",17461,./openEDS/S_74/71.png,0.98305949,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((285.46171918413074, 229.29785469749814), (180.84952024254483, 171.05715801186884), 16.247954688743118)",19131,./openEDS/S_74/0.png,0.98412285,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((265.80789161830313, 253.44665481805617), (180.84952024254483, 178.48391184606825), -12.417885311864762)",17980,./openEDS/S_74/27.png,0.99356087,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((270.0375264601054, 310.76306271865855), (180.84952024254483, 176.8688585038387), 2.104370088320959)",11756,./openEDS/S_74/123.png,0.99217461,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((304.0612454965406, 287.43124691717475), (180.84952024254483, 176.5051181579713), -74.13903942949072)",13746,./openEDS/S_74/135.png,0.98197969,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((303.77381500715813, 231.37068496467597), (180.84952024254483, 168.47224757569577), 34.84532492968472)",18866,./openEDS/S_74/45.png,0.97319946,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((265.9233710668158, 255.0623326795043), (180.84952024254483, 178.77617791982965), -12.986441442370973)",18669,./openEDS/S_74/12.png,0.99384837,1
"(271.2375250566974, 278.1053392677049, 90.42476012127241)","((267.1580482359095, 309.40736328463066), (180.84952024254483, 177.13818669909068), 7.4252959955936895)",12948,./openEDS/S_74/120.png,0.99238227,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((405.61214589541237, 259.7859162216879), (188.12642426671118, 184.85277590666567), 31.606399490777502)",17945,./openEDS/S_75/30.png,0.99105195,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((327.33392337517614, 267.9106666530733), (188.12642426671118, 172.57310695606157), -74.21259231018733)",16623,./openEDS/S_75/95.png,0.98596187,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((371.9732427398987, 298.24682093756144), (188.12642426671118, 186.42804704885066), 54.48665158400393)",18667,./openEDS/S_75/122.png,0.98860215,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((340.3275666414819, 294.69476054100295), (188.12642426671118, 178.9500787208015), 79.52717068763457)",16093,./openEDS/S_75/115.png,0.97098403,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((410.4861863957404, 283.7819788728328), (188.12642426671118, 186.58556840620378), 85.10239515092509)",17426,./openEDS/S_75/136.png,0.98412606,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((375.4725107272161, 219.38891286855224), (188.12642426671118, 171.1191122210989), -12.178342346998225)",18453,./openEDS/S_75/74.png,0.99172261,1
